"Time","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[3]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[3]"
11.970000000000001,0.34148247105585178,0.55598401830876143,-0.72971494185405694,0.12574816076708054,-0.21555771594581835,0.26591395205643198
11.975000000000001,0.34067150210634412,0.55572599557454871,-0.73000494198199095,0.12556293850061201,-0.21562716121835698,0.26567932590598087
11.98,0.33986116924595589,0.55546739571302206,-0.73029417132449703,0.12537764364308687,-0.21569611088885027,0.26544491847438817
11.99,0.33824241471236016,0.55494847105805878,-0.73087032125724261,0.12500684103581688,-0.21583252514903706,0.26497675914065877
12,0.33662621325685982,0.55442725723711095,-0.73144339886583609,0.12463576267654206,-0.21596696219663136,0.26450947279166226
12.01,0.33501257062081619,0.55390376713235978,-0.73201341137253439,0.12426441824752144,-0.21609942553297348,0.26404305814896478
12.02,0.33340149248532053,0.5533780136147175,-0.73258036600817555,0.12389281738199182,-0.21622991869015232,0.26357751391942197
12.025,0.33259691686418186,0.553114292095089,-0.73286269888629918,0.12370692378251655,-0.2162944275636573,0.26334506780148781
12.030000000000001,0.3317929844713664,0.55285000954361763,-0.73314427001204185,0.12352096966416137,-0.21635844523066516,0.26311283879531855
12.040000000000001,0.33018705214001859,0.55231976776680924,-0.73370513063172438,0.12314888462920512,-0.21648500874708027,0.26264903145450913
12.050000000000001,0.32858370099258272,0.55178730112014907,-0.73426295512298789,0.12277657176326137,-0.21660961286170002,0.26218609056055753
12.06,0.32698293647077731,0.55125262242739737,-0.73481775074963784,0.12240404050343207,-0.21673226122622574,0.26172401476287643
12.07,0.32538476395690602,0.55071574450001526,-0.73536952478338347,0.12203130023778336,-0.2168529575214232,0.26126280269686597
12.075000000000001,0.32458665136871079,0.550446484823506,-0.73564428097745527,0.12184485464814004,-0.21691257480112874,0.26103252013300238
12.08,0.32378918877402763,0.55017668013696086,-0.73591828450370622,0.12165836030534935,-0.21697170545679056,0.26080245298405247
12.09,0.32219621618613259,0.54963544212449078,-0.73646403719772602,0.12128522999613756,-0.21708850877022629,0.26034296423222636
12.100000000000001,0.32060585139831316,0.54909204323595884,-0.73700679016006665,0.12091191855113577,-0.21720337122769934,0.25988433503557962
12.109999999999999,0.31901809955694099,0.54854649623162022,-0.73754655069272534,0.12053843516232216,-0.21731629662291996,0.25942656397484359
12.120000000000001,0.31743296574983842,0.54799881385843419,-0.73808332610493965,0.12016478897267562,-0.21742728877701287,0.25896964961742452
12.125,0.31664138218311755,0.54772417588826405,-0.7383505966769639,0.11997790767132618,-0.21748206109015367,0.25874151325116379
12.130000000000001,0.31585045500645775,0.54744900884986769,-0.73861712371305488,0.11979098907618986,-0.21753635153819045,0.25851359051754136
12.140000000000001,0.31427057229805333,0.54689709392570385,-0.7391479508403942,0.11941704451788783,-0.2176434887814282,0.25805838521636043
12.15,0.31269332253786208,0.54634308179184854,-0.73967581481712674,0.11904296429383919,-0.21774870440814093,0.25760403224213146
12.16,0.3111187105812771,0.54578698514013879,-0.74020072298013739,0.11866875735117891,-0.21785200234586119,0.25715053011032235
12.17,0.30954674122602799,0.54522881664815492,-0.74072268267289632,0.11829443258812819,-0.21795338654791785,0.25669787732375388
12.175000000000001,0.30876174900747116,0.54494895941985877,-0.74098255913953459,0.11810722879128124,-0.21800336224046271,0.25647186896364094
12.18,0.30797741921235788,0.54466858897903059,-0.74124170124532962,0.1179199988540172,-0.21805286099311696,0.25624607237273339
12.19,0.30641074922320216,0.54410631478126692,-0.74175778605369003,0.11754546494930912,-0.2181504296854237,0.25579511373518882
12.200000000000001,0.30484673588436823,0.54354200668854658,-0.74227094446042763,0.11717083962562685,-0.21824609665364536,0.25534499987680165
12.210000000000001,0.30328538376471559,0.54297567731955076,-0.74278118383406222,0.11679613158578107,-0.21833986595111632,0.25489572925113979
12.220000000000001,0.30172669737633628,0.54240733927777474,-0.74328851154905351,0.11642134948379991,-0.21843174165538365,0.25444730029978951
12.225000000000001,0.3009483552259245,0.54212242093898988,-0.74354108584067047,0.11623393335056112,-0.21847697069084335,0.25422340096173318
12.23,0.30017068117473483,0.54183700515134803,-0.74379293498567622,0.11604650192496065,-0.21852172786789498,0.25399971145248756
12.24,0.29861733955900949,0.54126468751285328,-0.74429446152988987,0.11567159746582305,-0.21860982871368689,0.25355296112725201
12.25,0.29706667687203625,0.54069039891914861,-0.7447930985732143,0.11529664461426478,-0.21869604834107498,0.25310704773051368
12.26,0.29551869740064918,0.54011415191118939,-0.74528885351260243,0.11492165182951802,-0.21878039092134585,0.25266196965724602
12.27,0.2939734053758235,0.53953595901385332,-0.74578173375031431,0.11454662752220836,-0.21886286064844962,0.25221772529109521
12.275,0.2932017684628222,0.53924613676625377,-0.74602709817066837,0.11435910616263181,-0.2189033945087952,0.25199591524001264
12.280000000000001,0.29243080497285934,0.53895583273576497,-0.74627174669379182,0.11417158005439464,-0.21894346173869456,0.25177431300450959
12.290000000000001,0.29089090031156589,0.53837378556912341,-0.74675889975553311,0.11379651773961136,-0.21902219843044227,0.25133173115886853
12.300000000000001,0.2893536954564444,0.53778982998952918,-0.74724320035296854,0.11342144884291196,-0.21909907498380543,0.25088997810461094
12.31,0.28781919441687359,0.53720397845581525,-0.7477246559083367,0.11304638158091433,-0.21917409568034596,0.25044905218136315
